ds,Store,y,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Date_dayofweek,Date_month,Date_year,Date_day,IsHoliday_label,Type_B,Type_C
2010-11-12,5,301827.36,34875,62.37,2.728,0.0,0.0,0.0,0.0,0.0,212.5604113,6.768,4,11,2010,12,0,1,0
2010-11-12,16,453632.76,57197,34.04,2.737,0.0,0.0,0.0,0.0,0.0,191.0411474,6.986,4,11,2010,12,0,1,0
2010-11-12,37,517546.69,39910,61.97,2.728,0.0,0.0,0.0,0.0,0.0,210.7667944,8.476,4,11,2010,12,0,0,1
2010-11-12,44,281909.79,39910,42.55,2.831,0.0,0.0,0.0,0.0,0.0,126.5461613,7.61,4,11,2010,12,0,0,1
2010-11-12,18,1081322.12,120653,43.17,2.961,0.0,0.0,0.0,0.0,0.0,132.9783226,9.331,4,11,2010,12,0,1,0
2010-11-12,11,1281675.6,207499,63.74,2.728,0.0,0.0,0.0,0.0,0.0,215.3256258,7.564,4,11,2010,12,0,0,0
2010-11-12,45,765648.93,118221,46.14,2.931,0.0,0.0,0.0,0.0,0.0,182.9916129,8.724,4,11,2010,12,0,1,0
2010-11-12,8,911538.98,155078,54.89,2.728,0.0,0.0,0.0,0.0,0.0,215.3721,6.433,4,11,2010,12,0,0,0
2010-11-12,25,713250.08,128107,40.68,2.931,0.0,0.0,0.0,0.0,0.0,205.2098614,7.484,4,11,2010,12,0,1,0
2010-11-12,32,1141019.1099999999,203007,42.3,2.737,0.0,0.0,0.0,0.0,0.0,191.0411474,9.137,4,11,2010,12,0,0,0
2010-11-12,10,1895901.59,126512,61.24,3.13,0.0,0.0,0.0,0.0,0.0,126.5461613,9.003,4,11,2010,12,0,1,0
2010-11-12,15,619639.74,123737,39.63,3.065,0.0,0.0,0.0,0.0,0.0,132.9783226,8.067,4,11,2010,12,0,1,0
2010-11-12,42,588592.61,39690,61.24,3.13,0.0,0.0,0.0,0.0,0.0,126.5461613,9.003,4,11,2010,12,0,0,1
2010-11-12,7,507584.29,70713,22.12,2.737,0.0,0.0,0.0,0.0,0.0,191.0411474,9.137,4,11,2010,12,0,1,0
2010-11-12,9,520846.68,125833,61.59,2.728,0.0,0.0,0.0,0.0,0.0,215.5557297,6.56,4,11,2010,12,0,1,0
2010-11-12,24,1312877.01,203819,41.76,3.065,0.0,0.0,0.0,0.0,0.0,132.9783226,8.275,4,11,2010,12,0,0,0
2010-11-12,22,1043698.64,119557,44.42,2.961,0.0,0.0,0.0,0.0,0.0,136.8349032,8.572,4,11,2010,12,0,1,0
2010-11-12,1,1494479.49,151315,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.838,4,11,2010,12,0,0,0
2010-11-12,12,942475.24,112238,57.79,3.13,0.0,0.0,0.0,0.0,0.0,126.5461613,14.313,4,11,2010,12,0,1,0
2010-11-12,27,1828010.25,204184,45.9,3.065,0.0,0.0,0.0,0.0,0.0,136.8349032,8.021,4,11,2010,12,0,0,0
2010-11-12,38,340147.2,39690,57.79,3.13,0.0,0.0,0.0,0.0,0.0,126.5461613,14.313,4,11,2010,12,0,0,1
2010-11-12,13,1939964.6300000001,219622,42.55,2.831,0.0,0.0,0.0,0.0,0.0,126.5461613,7.795,4,11,2010,12,0,0,0
2010-11-12,30,431266.64,42988,60.95,2.728,0.0,0.0,0.0,0.0,0.0,211.6608975,8.163,4,11,2010,12,0,0,1
2010-11-12,17,855459.96,93188,36.32,2.831,0.0,0.0,0.0,0.0,0.0,126.5461613,6.885,4,11,2010,12,0,1,0
2010-11-12,40,935481.32,155083,38.5,2.961,0.0,0.0,0.0,0.0,0.0,132.9783226,5.287,4,11,2010,12,0,0,0
2010-11-12,29,524450.7,93638,44.42,2.961,0.0,0.0,0.0,0.0,0.0,132.9783226,10.524,4,11,2010,12,0,1,0
2010-11-12,43,595421.23,41062,59.98,2.728,0.0,0.0,0.0,0.0,0.0,203.9185484,10.21,4,11,2010,12,0,0,1
2010-11-12,20,2187765.28,203742,42.38,2.931,0.0,0.0,0.0,0.0,0.0,205.2098614,7.484,4,11,2010,12,0,0,0
2010-11-12,21,735796.38,140167,60.95,2.728,0.0,0.0,0.0,0.0,0.0,211.6608975,8.163,4,11,2010,12,0,1,0
2010-11-12,34,979730.78,158114,47.2,2.741,0.0,0.0,0.0,0.0,0.0,126.5461613,10.21,4,11,2010,12,0,0,0
2010-11-12,35,870914.69,103681,45.9,2.931,0.0,0.0,0.0,0.0,0.0,136.8349032,8.763,4,11,2010,12,0,1,0
2010-11-12,39,1291398.71,184109,62.21,2.728,0.0,0.0,0.0,0.0,0.0,210.7667944,8.476,4,11,2010,12,0,0,0
2010-11-12,33,272803.94,39690,65.21,3.13,0.0,0.0,0.0,0.0,0.0,126.5461613,9.265,4,11,2010,12,0,0,0
2010-11-12,36,425804.8,39910,61.97,2.705,0.0,0.0,0.0,0.0,0.0,210.7667944,8.476,4,11,2010,12,0,0,0
2010-11-12,2,1916812.74,202307,59.69,2.728,0.0,0.0,0.0,0.0,0.0,211.6608975,8.163,4,11,2010,12,0,0,0
2010-11-12,41,1175326.23,196321,38.99,2.737,0.0,0.0,0.0,0.0,0.0,191.0411474,7.508,4,11,2010,12,0,0,0
2010-11-12,23,1387953.75,114533,35.59,2.961,0.0,0.0,0.0,0.0,0.0,132.9783226,5.287,4,11,2010,12,0,1,0
2010-11-12,31,1352780.76,203750,60.95,2.728,0.0,0.0,0.0,0.0,0.0,211.6608975,8.163,4,11,2010,12,0,0,0
2010-11-12,4,1999794.26,205863,52.65,2.741,0.0,0.0,0.0,0.0,0.0,126.5461613,7.127,4,11,2010,12,0,0,0
2010-11-19,40,852452.93,155083,40.52,3.03,0.0,0.0,0.0,0.0,0.0,132.9172,5.287,4,11,2010,19,0,0,0
2010-11-19,24,1277150.6,203819,45.63,3.138,0.0,0.0,0.0,0.0,0.0,132.9172,8.275,4,11,2010,19,0,0,0
2010-11-19,9,519823.3,125833,49.96,2.771,0.0,0.0,0.0,0.0,0.0,215.4372854,6.56,4,11,2010,19,0,1,0
2010-11-19,32,1150729.89,203007,36.24,2.758,0.0,0.0,0.0,0.0,0.0,191.0312172,9.137,4,11,2010,19,0,0,0
2010-11-19,3,372545.32,37392,57.72,2.771,0.0,0.0,0.0,0.0,0.0,215.2074519,7.564,4,11,2010,19,0,1,0
2010-11-19,10,1949177.13,126512,58.83,3.047,0.0,0.0,0.0,0.0,0.0,126.6072,9.003,4,11,2010,19,0,1,0
2010-11-19,27,1704785.74,204184,50.81,3.138,0.0,0.0,0.0,0.0,0.0,136.7715714,8.021,4,11,2010,19,0,0,0
2010-11-19,43,589467.35,41062,54.96,2.771,0.0,0.0,0.0,0.0,0.0,203.8191286,10.21,4,11,2010,19,0,0,1
2010-11-19,29,508174.55,93638,48.62,3.03,0.0,0.0,0.0,0.0,0.0,132.9172,10.524,4,11,2010,19,0,1,0
2010-11-19,6,1518841.45,202505,52.99,2.771,0.0,0.0,0.0,0.0,0.0,213.4107412,7.007,4,11,2010,19,0,0,0
2010-11-19,21,756288.89,140167,51.71,2.771,0.0,0.0,0.0,0.0,0.0,211.5470304,8.163,4,11,2010,19,0,1,0
2010-11-19,45,723987.85,118221,50.02,3.0,0.0,0.0,0.0,0.0,0.0,182.8989385,8.724,4,11,2010,19,0,1,0
2010-11-19,37,518124.16,39910,56.73,2.771,0.0,0.0,0.0,0.0,0.0,210.65429,8.476,4,11,2010,19,0,0,1
2010-11-19,16,458634.68,57197,27.26,2.758,0.0,0.0,0.0,0.0,0.0,191.0312172,6.986,4,11,2010,19,0,1,0
2010-11-19,39,1370659.54,184109,55.5,2.771,0.0,0.0,0.0,0.0,0.0,210.65429,8.476,4,11,2010,19,0,0,0
2010-11-19,14,1968462.58,200898,50.02,3.0,0.0,0.0,0.0,0.0,0.0,182.8989385,8.724,4,11,2010,19,0,0,0
2010-11-19,30,423707.69,42988,51.71,2.771,0.0,0.0,0.0,0.0,0.0,211.5470304,8.163,4,11,2010,19,0,0,1
2010-11-19,26,901972.7000000001,152513,36.73,3.03,0.0,0.0,0.0,0.0,0.0,132.9172,8.149,4,11,2010,19,0,0,0
2010-11-19,28,1179315.72,206302,58.18,3.161,0.0,0.0,0.0,0.0,0.0,126.6072,14.313,4,11,2010,19,0,0,0
2010-11-19,41,1172155.28,196321,31.34,2.758,0.0,0.0,0.0,0.0,0.0,191.0312172,7.508,4,11,2010,19,0,0,0
2010-11-19,8,885608.04,155078,43.86,2.771,0.0,0.0,0.0,0.0,0.0,215.2538714,6.433,4,11,2010,19,0,0,0
2010-11-19,34,955766.33,158114,40.93,2.78,0.0,0.0,0.0,0.0,0.0,126.6072,10.21,4,11,2010,19,0,0,0
2010-11-19,22,985896.4400000001,119557,48.62,3.03,0.0,0.0,0.0,0.0,0.0,136.7715714,8.572,4,11,2010,19,0,1,0
2010-11-19,23,1314994.32,114533,41.66,3.03,0.0,0.0,0.0,0.0,0.0,132.9172,5.287,4,11,2010,19,0,1,0
2010-11-19,12,894493.7,112238,58.18,3.161,0.0,0.0,0.0,0.0,0.0,126.6072,14.313,4,11,2010,19,0,1,0
2010-11-19,11,1292346.57,207499,58.63,2.771,0.0,0.0,0.0,0.0,0.0,215.2074519,7.564,4,11,2010,19,0,0,0
2010-11-19,33,224639.76,39690,61.95,3.047,0.0,0.0,0.0,0.0,0.0,126.6072,9.265,4,11,2010,19,0,0,0
2010-11-19,20,2105058.91,203742,45.88,3.0,0.0,0.0,0.0,0.0,0.0,205.0992811,7.484,4,11,2010,19,0,0,0
2010-11-19,36,411615.71,39910,56.73,2.741,0.0,0.0,0.0,0.0,0.0,210.65429,8.476,4,11,2010,19,0,0,0
2010-11-19,5,297384.81,34875,52.52,2.771,0.0,0.0,0.0,0.0,0.0,212.445487,6.768,4,11,2010,19,0,1,0
2010-11-19,13,1925393.91,219622,42.0,2.842,0.0,0.0,0.0,0.0,0.0,126.6072,7.795,4,11,2010,19,0,0,0
2010-11-19,17,782252.57,93188,36.31,2.842,0.0,0.0,0.0,0.0,0.0,126.6072,6.885,4,11,2010,19,0,1,0
2010-11-19,31,1359158.57,203750,51.71,2.771,0.0,0.0,0.0,0.0,0.0,211.5470304,8.163,4,11,2010,19,0,0,0
2010-11-19,44,284322.52,39910,42.0,2.842,0.0,0.0,0.0,0.0,0.0,126.6072,7.61,4,11,2010,19,0,0,1
2010-11-19,38,348593.99,39690,58.18,3.161,0.0,0.0,0.0,0.0,0.0,126.6072,14.313,4,11,2010,19,0,0,1
2010-11-19,18,1045722.37,120653,45.26,3.03,0.0,0.0,0.0,0.0,0.0,132.9172,9.331,4,11,2010,19,0,1,0
2010-11-19,42,524316.21,39690,58.83,3.047,0.0,0.0,0.0,0.0,0.0,126.6072,9.003,4,11,2010,19,0,0,1
2010-11-19,1,1483784.18,151315,51.41,2.771,0.0,0.0,0.0,0.0,0.0,211.8896737,7.838,4,11,2010,19,0,0,0
2010-11-19,25,718056.73,128107,42.72,3.0,0.0,0.0,0.0,0.0,0.0,205.0992811,7.484,4,11,2010,19,0,1,0
2010-11-19,4,2097809.4,205863,48.05,2.78,0.0,0.0,0.0,0.0,0.0,126.6072,7.127,4,11,2010,19,0,0,0
2010-11-19,7,482528.36,70713,25.56,2.758,0.0,0.0,0.0,0.0,0.0,191.0312172,9.137,4,11,2010,19,0,1,0
2010-11-19,35,846850.35,103681,50.81,3.0,0.0,0.0,0.0,0.0,0.0,136.7715714,8.763,4,11,2010,19,0,1,0
2010-11-19,15,608200.81,123737,44.1,3.138,0.0,0.0,0.0,0.0,0.0,132.9172,8.067,4,11,2010,19,0,1,0
2010-11-19,19,1377593.1,203819,44.22,3.138,0.0,0.0,0.0,0.0,0.0,132.9172,8.067,4,11,2010,19,0,0,0
2010-11-19,2,1956739.17,202307,50.81,2.771,0.0,0.0,0.0,0.0,0.0,211.5470304,8.163,4,11,2010,19,0,0,0
2010-11-26,34,1309476.68,158114,41.13,2.752,0.0,0.0,0.0,0.0,0.0,126.6692667,10.21,4,11,2010,26,1,0,0
2010-11-26,6,2267452.4,202505,65.79,2.735,0.0,0.0,0.0,0.0,0.0,213.2672961,7.007,4,11,2010,26,1,0,0
2010-11-26,20,2811634.04,203742,46.66,3.039,0.0,0.0,0.0,0.0,0.0,204.9621,7.484,4,11,2010,26,1,0,0
2010-11-26,22,1564502.26,119557,44.61,3.07,0.0,0.0,0.0,0.0,0.0,136.6895714,8.572,4,11,2010,26,1,1,0
2010-11-26,3,565567.84,37392,68.71,2.735,0.0,0.0,0.0,0.0,0.0,215.0614025,7.564,4,11,2010,26,1,1,0
2010-11-26,4,2789469.45,205863,48.08,2.752,0.0,0.0,0.0,0.0,0.0,126.6692667,7.127,4,11,2010,26,1,0,0
2010-11-26,29,975268.91,93638,44.61,3.07,0.0,0.0,0.0,0.0,0.0,132.8369333,10.524,4,11,2010,26,1,1,0
2010-11-26,33,240044.57,39690,56.87,3.162,0.0,0.0,0.0,0.0,0.0,126.6692667,9.265,4,11,2010,26,1,0,0
2010-11-26,41,1866681.57,196321,25.3,2.742,0.0,0.0,0.0,0.0,0.0,191.0121805,7.508,4,11,2010,26,1,0,0
2010-11-26,18,1653759.36,120653,40.81,3.07,0.0,0.0,0.0,0.0,0.0,132.8369333,9.331,4,11,2010,26,1,1,0
2010-11-26,21,1245628.61,140167,62.96,2.735,0.0,0.0,0.0,0.0,0.0,211.4062867,8.163,4,11,2010,26,1,1,0
2010-11-26,36,408891.49,39910,67.73,2.725,0.0,0.0,0.0,0.0,0.0,210.5152765,8.476,4,11,2010,26,1,0,0
2010-11-26,2,2658725.29,202307,62.98,2.735,0.0,0.0,0.0,0.0,0.0,211.4062867,8.163,4,11,2010,26,1,0,0
2010-11-26,32,1634635.8599999999,203007,29.97,2.742,0.0,0.0,0.0,0.0,0.0,191.0121805,9.137,4,11,2010,26,1,0,0
2010-11-26,19,1993367.83,203819,42.62,3.186,0.0,0.0,0.0,0.0,0.0,132.8369333,8.067,4,11,2010,26,1,0,0
2010-11-26,17,1005448.76,93188,19.03,2.83,0.0,0.0,0.0,0.0,0.0,126.6692667,6.885,4,11,2010,26,1,1,0
2010-11-26,13,2766400.05,219622,28.22,2.83,0.0,0.0,0.0,0.0,0.0,126.6692667,7.795,4,11,2010,26,1,0,0
2010-11-26,39,2149355.2,184109,67.75,2.735,0.0,0.0,0.0,0.0,0.0,210.5152765,8.476,4,11,2010,26,1,0,0
2010-11-26,8,1261693.16,155078,51.07,2.735,0.0,0.0,0.0,0.0,0.0,215.1077548,6.433,4,11,2010,26,1,0,0
2010-11-26,40,1166142.85,155083,32.94,3.07,0.0,0.0,0.0,0.0,0.0,132.8369333,5.287,4,11,2010,26,1,0,0
2010-11-26,43,633520.34,41062,54.76,2.735,0.0,0.0,0.0,0.0,0.0,203.6952786,10.21,4,11,2010,26,1,0,1
2010-11-26,31,1858856.06,203750,62.96,2.735,0.0,0.0,0.0,0.0,0.0,211.4062867,8.163,4,11,2010,26,1,0,0
2010-11-26,38,360857.98,39690,47.66,3.162,0.0,0.0,0.0,0.0,0.0,126.6692667,14.313,4,11,2010,26,1,0,1
2010-11-26,28,1937033.5,206302,47.66,3.162,0.0,0.0,0.0,0.0,0.0,126.6692667,14.313,4,11,2010,26,1,0,0
2010-11-26,10,2939946.38,126512,55.33,3.162,0.0,0.0,0.0,0.0,0.0,126.6692667,9.003,4,11,2010,26,1,1,0
2010-11-26,5,488362.61,34875,66.15,2.735,0.0,0.0,0.0,0.0,0.0,212.303441,6.768,4,11,2010,26,1,1,0
2010-11-26,1,1955624.11,151315,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.7484333,7.838,4,11,2010,26,1,0,0
2010-11-26,9,768070.53,125833,60.18,2.735,0.0,0.0,0.0,0.0,0.0,215.2909028,6.56,4,11,2010,26,1,1,0
2010-11-26,15,1120018.92,123737,40.71,3.186,0.0,0.0,0.0,0.0,0.0,132.8369333,8.067,4,11,2010,26,1,1,0
2010-11-26,7,835189.26,70713,17.95,2.742,0.0,0.0,0.0,0.0,0.0,191.0121805,9.137,4,11,2010,26,1,1,0
2010-11-26,42,522296.71,39690,55.33,3.162,0.0,0.0,0.0,0.0,0.0,126.6692667,9.003,4,11,2010,26,1,0,1
2010-11-26,45,1182500.16,118221,46.15,3.039,0.0,0.0,0.0,0.0,0.0,182.7832769,8.724,4,11,2010,26,1,1,0
2010-11-26,44,307646.5,39910,28.22,2.83,0.0,0.0,0.0,0.0,0.0,126.6692667,7.61,4,11,2010,26,1,0,1
2010-11-26,27,2627910.75,204184,46.67,3.186,0.0,0.0,0.0,0.0,0.0,136.6895714,8.021,4,11,2010,26,1,0,0
2010-11-26,30,462732.36,42988,62.96,2.735,0.0,0.0,0.0,0.0,0.0,211.4062867,8.163,4,11,2010,26,1,0,1
2010-11-26,37,518220.72,39910,67.73,2.735,0.0,0.0,0.0,0.0,0.0,210.5152765,8.476,4,11,2010,26,1,0,1
2010-11-26,16,651837.77,57197,23.46,2.742,0.0,0.0,0.0,0.0,0.0,191.0121805,6.986,4,11,2010,26,1,1,0
2010-11-26,12,1601377.41,112238,47.66,3.162,0.0,0.0,0.0,0.0,0.0,126.6692667,14.313,4,11,2010,26,1,1,0
2010-11-26,24,1779276.51,203819,41.92,3.186,0.0,0.0,0.0,0.0,0.0,132.8369333,8.275,4,11,2010,26,1,0,0
2010-11-26,14,2921709.71,200898,46.15,3.039,0.0,0.0,0.0,0.0,0.0,182.7832769,8.724,4,11,2010,26,1,0,0
2010-11-26,35,1781866.98,103681,46.67,3.039,0.0,0.0,0.0,0.0,0.0,136.6895714,8.763,4,11,2010,26,1,1,0
2010-11-26,26,1286833.6199999999,152513,28.11,3.07,0.0,0.0,0.0,0.0,0.0,132.8369333,8.149,4,11,2010,26,1,0,0
2010-11-26,11,1757242.51,207499,69.9,2.735,0.0,0.0,0.0,0.0,0.0,215.0614025,7.564,4,11,2010,26,1,0,0
2010-11-26,23,2072685.05,114533,34.95,3.07,0.0,0.0,0.0,0.0,0.0,132.8369333,5.287,4,11,2010,26,1,1,0
2010-11-26,25,1115240.61,128107,43.43,3.039,0.0,0.0,0.0,0.0,0.0,204.9621,7.484,4,11,2010,26,1,1,0
2010-12-03,4,2102530.17,205863,46.4,2.727,0.0,0.0,0.0,0.0,0.0,126.7313333,7.127,4,12,2010,3,0,0,0
2010-12-03,39,1431910.98,184109,53.55,2.708,0.0,0.0,0.0,0.0,0.0,210.376263,8.476,4,12,2010,3,0,0,0
2010-12-03,12,1069533.17,112238,43.33,3.041,0.0,0.0,0.0,0.0,0.0,126.7313333,14.313,4,12,2010,3,0,1,0
2010-12-03,9,578164.82,125833,49.89,2.708,0.0,0.0,0.0,0.0,0.0,215.1445203,6.56,4,12,2010,3,0,1,0
2010-12-03,35,982598.88,103681,41.81,3.046,0.0,0.0,0.0,0.0,0.0,136.6075714,8.763,4,12,2010,3,0,1,0
2010-12-03,19,1615987.96,203819,36.64,3.2,0.0,0.0,0.0,0.0,0.0,132.7566667,8.067,4,12,2010,3,0,0,0
2010-12-03,43,557543.62,41062,44.56,2.708,0.0,0.0,0.0,0.0,0.0,203.5714286,10.21,4,12,2010,3,0,0,1
2010-12-03,5,344490.88,34875,51.31,2.708,0.0,0.0,0.0,0.0,0.0,212.1613951,6.768,4,12,2010,3,0,1,0
2010-12-03,30,407112.22000000003,42988,50.43,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.163,4,12,2010,3,0,0,1
2010-12-03,20,2416051.17,203742,35.47,3.046,0.0,0.0,0.0,0.0,0.0,204.8249189,7.484,4,12,2010,3,0,0,0
2010-12-03,31,1338716.37,203750,50.43,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.163,4,12,2010,3,0,0,0
2010-12-03,27,1884343.67,204184,41.81,3.2,0.0,0.0,0.0,0.0,0.0,136.6075714,8.021,4,12,2010,3,0,0,0
2010-12-03,16,512260.58999999997,57197,23.68,2.712,0.0,0.0,0.0,0.0,0.0,190.9931437,6.986,4,12,2010,3,0,1,0
2010-12-03,15,754134.95,123737,36.0,3.2,0.0,0.0,0.0,0.0,0.0,132.7566667,8.067,4,12,2010,3,0,1,0
2010-12-03,42,500250.8,39690,51.17,3.041,0.0,0.0,0.0,0.0,0.0,126.7313333,9.003,4,12,2010,3,0,0,1
2010-12-03,38,351925.36,39690,43.33,3.041,0.0,0.0,0.0,0.0,0.0,126.7313333,14.313,4,12,2010,3,0,0,1
2010-12-03,26,1016143.64,152513,27.73,3.065,0.0,0.0,0.0,0.0,0.0,132.7566667,8.149,4,12,2010,3,0,0,0
2010-12-03,8,952766.9299999999,155078,42.85,2.708,0.0,0.0,0.0,0.0,0.0,214.9616381,6.433,4,12,2010,3,0,0,0
2010-12-03,32,1200892.56,203007,35.18,2.712,0.0,0.0,0.0,0.0,0.0,190.9931437,9.137,4,12,2010,3,0,0,0
2010-12-03,29,642678.53,93638,39.42,3.065,0.0,0.0,0.0,0.0,0.0,132.7566667,10.524,4,12,2010,3,0,1,0
2010-12-03,33,209986.25,39690,52.82,3.041,0.0,0.0,0.0,0.0,0.0,126.7313333,9.265,4,12,2010,3,0,0,0
2010-12-03,11,1380522.64,207499,55.9,2.708,0.0,0.0,0.0,0.0,0.0,214.9153531,7.564,4,12,2010,3,0,0,0
2010-12-03,37,508213.14,39910,54.44,2.708,0.0,0.0,0.0,0.0,0.0,210.376263,8.476,4,12,2010,3,0,0,1
2010-12-03,44,264214.12,39910,25.8,2.812,0.0,0.0,0.0,0.0,0.0,126.7313333,7.61,4,12,2010,3,0,0,1
2010-12-03,25,885572.96,128107,32.41,3.046,0.0,0.0,0.0,0.0,0.0,204.8249189,7.484,4,12,2010,3,0,1,0
2010-12-03,3,476420.77,37392,53.76,2.708,0.0,0.0,0.0,0.0,0.0,214.9153531,7.564,4,12,2010,3,0,1,0
2010-12-03,7,552811.62,70713,21.88,2.712,0.0,0.0,0.0,0.0,0.0,190.9931437,9.137,4,12,2010,3,0,1,0
2010-12-03,34,1001512.21,158114,34.7,2.727,0.0,0.0,0.0,0.0,0.0,126.7313333,10.21,4,12,2010,3,0,0,0
2010-12-03,40,1000582.06,155083,33.6,3.065,0.0,0.0,0.0,0.0,0.0,132.7566667,5.287,4,12,2010,3,0,0,0
2010-12-03,6,1677067.24,202505,52.3,2.708,0.0,0.0,0.0,0.0,0.0,213.123851,7.007,4,12,2010,3,0,0,0
2010-12-03,28,1447916.29,206302,43.33,3.041,0.0,0.0,0.0,0.0,0.0,126.7313333,14.313,4,12,2010,3,0,0,0
2010-12-03,1,1548033.78,151315,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.607193,7.838,4,12,2010,3,0,0,0
2010-12-03,10,2251206.64,126512,51.17,3.041,0.0,0.0,0.0,0.0,0.0,126.7313333,9.003,4,12,2010,3,0,1,0
2010-12-03,24,1413302.7,203819,37.08,3.2,0.0,0.0,0.0,0.0,0.0,132.7566667,8.275,4,12,2010,3,0,0,0
2010-12-03,14,2258489.63,200898,40.93,3.046,0.0,0.0,0.0,0.0,0.0,182.6676154,8.724,4,12,2010,3,0,0,0
2010-12-03,21,829210.73,140167,50.43,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.163,4,12,2010,3,0,1,0
2010-12-03,41,1220115.75,196321,33.0,2.712,0.0,0.0,0.0,0.0,0.0,190.9931437,7.508,4,12,2010,3,0,0,0
2010-12-03,45,879244.9,118221,40.93,3.046,0.0,0.0,0.0,0.0,0.0,182.6676154,8.724,4,12,2010,3,0,1,0
2010-12-03,36,360266.09,39910,54.44,2.694,0.0,0.0,0.0,0.0,0.0,210.376263,8.476,4,12,2010,3,0,0,0
2010-12-03,18,1211026.13,120653,37.09,3.065,0.0,0.0,0.0,0.0,0.0,132.7566667,9.331,4,12,2010,3,0,1,0
2010-12-03,17,926573.81,93188,22.47,2.812,0.0,0.0,0.0,0.0,0.0,126.7313333,6.885,4,12,2010,3,0,1,0
2010-12-03,23,1617025.41,114533,34.3,3.065,0.0,0.0,0.0,0.0,0.0,132.7566667,5.287,4,12,2010,3,0,1,0
2010-12-03,22,1230514.58,119557,39.42,3.065,0.0,0.0,0.0,0.0,0.0,136.6075714,8.572,4,12,2010,3,0,1,0
2010-12-03,2,2015781.27,202307,49.33,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.163,4,12,2010,3,0,0,0
2010-12-03,13,2083379.8900000001,219622,25.8,2.812,0.0,0.0,0.0,0.0,0.0,126.7313333,7.795,4,12,2010,3,0,0,0
2010-12-10,24,1593012.75,203819,27.11,3.255,0.0,0.0,0.0,0.0,0.0,132.6764,8.275,4,12,2010,10,0,0,0
2010-12-10,1,1682614.26,151315,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.838,4,12,2010,10,0,0,0
2010-12-10,10,2411790.21,126512,60.51,3.091,0.0,0.0,0.0,0.0,0.0,126.7934,9.003,4,12,2010,10,0,1,0
2010-12-10,42,585175.24,39690,60.51,3.091,0.0,0.0,0.0,0.0,0.0,126.7934,9.003,4,12,2010,10,0,0,1
2010-12-10,16,570103.64,57197,32.02,2.728,0.0,0.0,0.0,0.0,0.0,190.9741069,6.986,4,12,2010,10,0,1,0
2010-12-10,22,1367202.84,119557,28.43,3.132,0.0,0.0,0.0,0.0,0.0,136.5255714,8.572,4,12,2010,10,0,1,0
2010-12-10,2,2378726.55,202307,45.5,2.843,0.0,0.0,0.0,0.0,0.0,211.1247993,8.163,4,12,2010,10,0,0,0
2010-12-10,4,2302504.86,205863,42.4,2.86,0.0,0.0,0.0,0.0,0.0,126.7934,7.127,4,12,2010,10,0,0,0
2010-12-10,5,352811.53,34875,48.27,2.843,0.0,0.0,0.0,0.0,0.0,212.0193491,6.768,4,12,2010,10,0,1,0
2010-12-10,12,1121934.15,112238,50.01,3.203,0.0,0.0,0.0,0.0,0.0,126.7934,14.313,4,12,2010,10,0,1,0
2010-12-10,7,599730.07,70713,24.24,2.728,0.0,0.0,0.0,0.0,0.0,190.9741069,9.137,4,12,2010,10,0,1,0
2010-12-10,19,1799070.98,203819,25.12,3.255,0.0,0.0,0.0,0.0,0.0,132.6764,8.067,4,12,2010,10,0,0,0
2010-12-10,17,962475.55,93188,31.64,2.817,0.0,0.0,0.0,0.0,0.0,126.7934,6.885,4,12,2010,10,0,1,0
2010-12-10,31,1475685.1,203750,46.35,2.843,0.0,0.0,0.0,0.0,0.0,211.1247993,8.163,4,12,2010,10,0,0,0
2010-12-10,25,964729.18,128107,22.65,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484,4,12,2010,10,0,1,0
2010-12-10,33,253050.1,39690,60.72,3.091,0.0,0.0,0.0,0.0,0.0,126.7934,9.265,4,12,2010,10,0,0,0
2010-12-10,13,2461468.35,219622,36.78,2.817,0.0,0.0,0.0,0.0,0.0,126.7934,7.795,4,12,2010,10,0,0,0
2010-12-10,15,847294.04,123737,23.97,3.255,0.0,0.0,0.0,0.0,0.0,132.6764,8.067,4,12,2010,10,0,1,0
2010-12-10,20,2752122.08,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484,4,12,2010,10,0,0,0
2010-12-10,44,278253.28,39910,36.78,2.817,0.0,0.0,0.0,0.0,0.0,126.7934,7.61,4,12,2010,10,0,0,1
2010-12-10,11,1564516.43,207499,53.33,2.843,0.0,0.0,0.0,0.0,0.0,214.7693037,7.564,4,12,2010,10,0,0,0
2010-12-10,36,404545.03,39910,51.83,2.813,0.0,0.0,0.0,0.0,0.0,210.2372494,8.476,4,12,2010,10,0,0,0
2010-12-10,23,1872365.99,114533,20.12,3.132,0.0,0.0,0.0,0.0,0.0,132.6764,5.287,4,12,2010,10,0,1,0
